"Human" "Chimpanzee" "Bonobo" "Gorilla" "Orangutan" "Macaque" "Mouse" "Opossum" "Platypus" "Chicken"
"ENSG00000222011" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100060" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185483" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172059" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115252" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166171" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135740" 1 0 0 0 0 0 0 0 0 0
"ENSG00000182979" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198938" 0 0 0 0 0 0 1 0 0 0
"ENSG00000115232" 1 1 1 0 0 0 1 0 0 0
"ENSG00000162460" 0 0 0 0 0 0 1 0 0 0
"ENSG00000124839" 0 0 0 0 0 0 0 0 0 0
"ENSG00000053918" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134571" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157570" 1 0 0 0 0 0 0 1 0 0
"ENSG00000132334" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104343" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137707" 0 0 0 1 0 0 0 0 0 0
"ENSG00000171451" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135083" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141519" 0 0 0 0 0 0 0 0 0 1
"ENSG00000163660" 1 0 0 0 0 0 0 0 0 0
"ENSG00000148057" 0 0 0 0 0 0 0 0 0 0
"ENSG00000161395" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102218" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108091" 1 0 0 0 0 0 0 0 0 0
"ENSG00000006071" 0 0 0 0 0 0 0 0 0 1
"ENSG00000164898" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198380" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163655" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124812" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127511" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198742" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139746" 0 0 0 0 0 0 0 0 0 0
"ENSG00000060069" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134109" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117000" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168505" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172318" 1 0 0 0 0 0 0 0 0 0
"ENSG00000102383" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109472" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179104" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143340" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116741" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147689" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151929" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113108" 0 0 0 0 0 0 0 0 0 0
"ENSG00000204138" 0 0 0 0 0 0 0 0 0 0
"ENSG00000034693" 0 0 0 0 0 0 0 0 0 0
"ENSG00000087495" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184185" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169490" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177879" 0 1 1 0 0 0 0 0 0 0
"ENSG00000106244" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169598" 0 0 0 0 0 0 0 1 0 0
"ENSG00000151092" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119661" 0 0 0 0 1 0 1 0 0 0
"ENSG00000165006" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172399" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125695" 0 0 0 0 0 0 1 0 0 0
"ENSG00000115902" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106069" 0 0 0 1 0 0 0 0 0 0
"ENSG00000136758" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170627" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146477" 0 0 0 0 0 0 0 0 0 0
"ENSG00000086200" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184226" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123684" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187678" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006116" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120088" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174989" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143079" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182220" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130368" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136286" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113575" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152503" 1 0 0 0 0 0 0 0 0 0
"ENSG00000115592" 0 0 0 0 0 0 1 0 0 0
"ENSG00000164808" 0 0 0 0 1 0 0 0 1 0
"ENSG00000156103" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143198" 0 0 0 0 0 0 0 0 0 0
"ENSG00000009724" 0 0 0 0 0 1 1 0 0 0
"ENSG00000080815" 0 0 0 0 0 0 0 0 0 1
"ENSG00000134262" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183844" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140416" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132912" 1 0 0 0 0 0 0 0 0 0
"ENSG00000099999" 1 0 0 0 0 0 1 0 0 0
"ENSG00000088305" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112319" 1 0 0 0 0 0 0 0 0 0
"ENSG00000183696" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128045" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110060" 0 0 0 0 0 0 1 1 0 1
"ENSG00000160746" 1 0 0 0 0 0 0 1 0 0
"ENSG00000105173" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141034" 0 0 0 0 0 0 0 0 0 0
"ENSG00000009780" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119514" 0 0 0 0 0 0 0 0 0 0
"ENSG00000092439" 0 0 0 0 0 0 0 0 0 0
"ENSG00000074319" 0 0 0 0 0 0 0 0 0 0
"ENSG00000070961" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165417" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116288" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166148" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196792" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147509" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138622" 0 0 0 0 0 0 0 0 0 0
"ENSG00000037637" 1 0 0 0 0 0 0 0 0 0
"ENSG00000122025" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120156" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166819" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107738" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154736" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102098" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151576" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113812" 1 0 0 0 0 0 0 0 0 0
"ENSG00000186638" 1 1 1 1 0 1 1 0 0 0
"ENSG00000144468" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122641" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158805" 1 1 0 0 0 0 0 0 0 0
"ENSG00000156502" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178028" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132591" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127125" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132376" 0 0 0 0 0 0 0 1 0 0
"ENSG00000065609" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116350" 1 0 0 0 0 0 1 0 0 0
"ENSG00000004478" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165192" 0 0 0 0 0 0 0 0 1 0
"ENSG00000143140" 0 0 0 0 0 0 1 0 0 0
"ENSG00000018280" 0 0 0 0 0 0 0 0 0 0
"ENSG00000205213" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138468" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162877" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121775" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132254" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153786" 1 0 0 0 0 0 0 0 0 0
"ENSG00000113532" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100865" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182389" 0 0 0 0 0 0 1 0 0 0
"ENSG00000169155" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113732" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091986" 0 0 0 0 0 0 0 0 0 1
"ENSG00000137449" 0 0 0 0 0 0 0 0 0 0
"ENSG00000041357" 0 0 0 0 0 0 0 0 0 1
"ENSG00000243646" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148606" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171522" 0 0 0 0 0 0 1 0 0 1
"ENSG00000132434" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154945" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197275" 0 0 0 0 0 0 1 0 0 1
"ENSG00000109103" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162928" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075399" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101161" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165409" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167977" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167325" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101977" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101746" 0 0 0 0 0 0 0 0 0 0
"ENSG00000189184" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138398" 0 0 0 0 0 0 0 0 0 0
"ENSG00000077942" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129675" 1 0 0 0 0 0 0 0 0 0
"ENSG00000162975" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106605" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139330" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100335" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100243" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115363" 0 1 1 0 0 0 0 0 0 0
"ENSG00000198520" 0 0 0 0 0 0 1 0 0 1
"ENSG00000185049" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078237" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150656" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145216" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162066" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120708" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148158" 0 0 0 0 0 0 1 0 0 0
"ENSG00000011465" 0 0 0 0 0 0 0 0 0 0
"ENSG00000039139" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175727" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065485" 1 0 0 0 0 0 0 0 0 0
"ENSG00000120616" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006451" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100410" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132604" 0 0 0 0 0 0 0 0 0 0
"ENSG00000023909" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139263" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174606" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172005" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164715" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114126" 0 0 0 0 0 0 0 0 0 0
"ENSG00000085832" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164941" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157554" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125485" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120798" 1 0 0 0 0 0 0 0 0 0
"ENSG00000162889" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104537" 0 0 0 0 0 0 0 0 0 0
"ENSG00000186298" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100523" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143183" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134461" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176040" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114854" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178585" 0 0 0 0 0 0 1 0 0 0
"ENSG00000196878" 0 0 0 0 0 0 0 0 0 1
"ENSG00000171587" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081138" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177733" 1 0 0 0 0 0 0 0 0 0
"ENSG00000162772" 0 0 0 0 0 0 0 1 0 0
"ENSG00000144674" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180914" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141141" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179008" 0 0 0 0 0 0 0 0 0 0
"ENSG00000161594" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075975" 0 0 0 0 0 0 0 0 0 1
"ENSG00000088766" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120915" 0 0 0 0 0 0 0 0 0 0
"ENSG00000056558" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146576" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104205" 1 0 0 0 0 0 0 0 0 0
"ENSG00000079156" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143033" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185198" 0 0 0 0 0 0 1 1 0 1
"ENSG00000140950" 0 0 0 0 0 0 0 1 0 0
"ENSG00000103723" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118514" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136541" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167315" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102445" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143248" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171241" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172071" 1 0 0 0 0 0 0 0 0 0
"ENSG00000186532" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111231" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105849" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169918" 1 0 0 0 0 0 0 0 0 0
"ENSG00000183751" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131943" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105810" 1 0 0 0 0 0 0 0 0 0
"ENSG00000081189" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119787" 1 0 0 0 0 0 0 0 0 0
"ENSG00000132128" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100916" 1 0 0 0 0 0 0 0 0 0
"ENSG00000172890" 0 0 0 0 0 0 0 0 0 0
"ENSG00000161513" 0 0 0 0 0 0 1 0 0 0
"ENSG00000165322" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108264" 0 0 0 0 0 0 0 1 0 0
"ENSG00000006007" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168143" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137055" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105669" 0 0 0 0 0 0 0 0 0 0
"ENSG00000064787" 1 0 0 0 0 0 0 0 0 0
"ENSG00000160584" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113721" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137817" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151881" 0 0 0 0 0 0 0 0 0 0
"ENSG00000034239" 0 0 0 0 0 0 0 0 1 1
"ENSG00000154727" 1 1 1 0 0 0 0 1 0 0
"ENSG00000113838" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171189" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100209" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145604" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138175" 0 0 0 0 0 0 0 0 0 0
"ENSG00000002746" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091536" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177156" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154079" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159023" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164949" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197208" 1 0 0 0 0 0 0 0 0 0
"ENSG00000102710" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178562" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163754" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100650" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198954" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184056" 0 0 0 0 0 0 0 1 0 0
"ENSG00000145632" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197562" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196584" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196182" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197694" 0 0 0 0 0 0 0 0 0 0
"ENSG00000007866" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166405" 0 0 0 0 0 1 0 0 0 0
"ENSG00000115816" 1 0 0 0 0 0 0 0 0 0
"ENSG00000174348" 0 0 0 0 1 0 0 0 0 0
"ENSG00000184557" 1 0 0 0 0 0 0 0 0 0
"ENSG00000169129" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174514" 0 1 1 0 0 0 1 0 0 0
"ENSG00000130520" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182446" 0 0 0 0 0 0 0 0 0 0
"ENSG00000011083" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107951" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144136" 0 0 0 0 0 0 0 0 0 0
"ENSG00000049167" 1 0 0 0 0 0 0 0 0 0
"ENSG00000140107" 0 0 0 0 0 1 0 0 1 0
"ENSG00000107105" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106266" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122008" 0 0 0 0 0 0 0 1 0 0
"ENSG00000135966" 1 0 0 0 0 0 0 0 0 0
"ENSG00000182919" 0 0 0 0 0 0 0 0 0 0
"ENSG00000186660" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158435" 0 0 0 0 0 0 0 0 0 0
"ENSG00000181982" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180182" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132623" 1 0 0 0 0 0 0 0 0 0
"ENSG00000169860" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131236" 0 1 1 0 0 0 0 0 0 0
"ENSG00000109625" 0 0 0 0 0 0 0 0 0 0
"ENSG00000076650" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102359" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116874" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158715" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165120" 0 0 0 0 0 0 1 0 0 0
"ENSG00000205336" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134900" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156299" 0 0 0 0 0 0 0 0 0 0
"ENSG00000133739" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152670" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117500" 1 1 1 0 0 0 1 0 0 0
"ENSG00000167113" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103460" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165164" 0 0 0 0 0 0 0 0 0 1
"ENSG00000204815" 0 0 0 0 0 0 0 0 0 1
"ENSG00000134255" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146197" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130311" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178053" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109943" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137845" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159086" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127720" 1 1 1 0 1 1 1 1 0 0
"ENSG00000100100" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163617" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178467" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124571" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185053" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065183" 0 0 0 0 0 0 1 0 0 0
"ENSG00000128791" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152268" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149260" 0 0 0 0 0 0 0 0 0 0
"ENSG00000054796" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117133" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185437" 0 0 0 0 0 0 0 0 0 1
"ENSG00000144677" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146085" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149679" 0 1 1 0 0 0 0 0 0 0
"ENSG00000108244" 1 0 0 0 0 0 0 0 0 0
"ENSG00000100711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134245" 0 0 0 0 0 0 1 0 0 0
"ENSG00000126858" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100246" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127995" 0 0 0 0 0 0 0 0 0 0
"ENSG00000097046" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168032" 1 0 0 0 0 0 0 0 0 0
"ENSG00000159176" 0 0 0 0 0 0 0 0 0 0
"ENSG00000044446" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112742" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156140" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124702" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169504" 0 0 0 0 0 0 0 0 0 0
"ENSG00000014919" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137393" 0 0 0 0 0 0 0 0 0 0
"ENSG00000007312" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151532" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103966" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108296" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135472" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180210" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164430" 1 0 0 0 0 0 1 0 0 0
"ENSG00000148343" 0 0 0 0 0 0 0 0 0 0
"ENSG00000133800" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121749" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104327" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123908" 0 0 0 0 0 0 0 0 1 0
"ENSG00000198517" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119508" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109458" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112773" 1 0 0 0 0 0 0 1 0 0
"ENSG00000168269" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123737" 0 0 0 0 0 0 1 0 0 0
"ENSG00000131323" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174373" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132467" 0 0 0 0 0 0 0 1 0 0
"ENSG00000103091" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165379" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196365" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179151" 0 0 0 0 0 0 1 0 0 0
"ENSG00000033627" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115641" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179409" 0 0 0 0 0 0 1 0 0 0
"ENSG00000085365" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139618" 0 0 0 0 0 0 0 1 0 1
"ENSG00000166503" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148297" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095370" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173662" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141579" 1 0 0 0 0 0 1 0 0 0
"ENSG00000160606" 1 0 0 0 0 0 0 0 0 0
"ENSG00000138686" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196932" 1 0 0 0 0 0 0 0 0 0
"ENSG00000171634" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146809" 1 0 0 0 0 0 0 0 0 0
"ENSG00000173166" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120029" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166592" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128928" 0 0 0 1 0 0 0 0 0 0
"ENSG00000148154" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135824" 0 0 0 0 0 0 0 0 0 0
"ENSG00000126804" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120645" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169435" 0 0 0 0 0 0 0 1 1 0
"ENSG00000196236" 1 0 0 1 0 0 0 0 0 0
"ENSG00000023041" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078747" 0 0 0 1 0 0 0 0 0 0
"ENSG00000144619" 1 0 0 0 0 0 0 0 0 0
"ENSG00000102466" 1 0 0 0 0 0 0 0 0 0
"ENSG00000081019" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114735" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157214" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111647" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113269" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174442" 1 1 1 1 1 1 1 0 0 0
"ENSG00000088387" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166037" 1 1 0 0 0 0 0 0 0 0
"ENSG00000179456" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103449" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146352" 1 0 0 0 0 0 0 0 0 0
"ENSG00000132259" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154305" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172548" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176563" 1 0 0 0 0 1 1 0 1 1
"ENSG00000147408" 1 0 0 0 0 0 0 0 0 1
"ENSG00000147471" 0 0 0 0 0 0 0 0 0 0
"ENSG00000050030" 0 0 0 0 0 0 0 0 0 0
"ENSG00000203965" 0 0 0 0 0 0 1 0 0 0
"ENSG00000136536" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146856" 0 0 0 0 0 0 0 0 0 0
"ENSG00000206562" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183549" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107829" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163599" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165113" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156427" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137460" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121621" 0 0 0 0 0 0 0 0 0 0
