Human Chimpanzee Gorilla Orangutan Macaque
ENSG00000100109 ENSPTRG00000014196 ENSGGOG00000004999 ENSPPYG00000011666 ENSMMUG00000023446
ENSG00000182880 ENSPTRG00000008554 ENSGGOG00000028150 ENSPPYG00000007799 ENSMMUG00000022991
ENSG00000106351 ENSPTRG00000019493 ENSGGOG00000013688 ENSPPYG00000017417 ENSMMUG00000015626
ENSG00000183833 ENSPTRG00000015262 ENSGGOG00000009828 ENSPPYG00000013509 ENSMMUG00000000907
ENSG00000204021 ENSPTRG00000029843 ENSGGOG00000003192 ENSPPYG00000002444 ENSMMUG00000016858
ENSG00000116497 ENSPTRG00000000492 ENSGGOG00000005590 ENSPPYG00000001584 ENSMMUG00000000308
ENSG00000107960 ENSPTRG00000002919 ENSGGOG00000008979 ENSPPYG00000002628 ENSMMUG00000015323
ENSG00000138379 ENSPTRG00000012738 ENSGGOG00000027833 ENSPPYG00000013019 ENSMMUG00000014307
ENSG00000122042 ENSPTRG00000005751 ENSGGOG00000023146 ENSPPYG00000005251 ENSMMUG00000003771
ENSG00000168411 ENSPTRG00000008348 ENSGGOG00000000160 ENSPPYG00000007550 ENSMMUG00000008375
ENSG00000177414 ENSPTRG00000000822 ENSGGOG00000001480 ENSPPYG00000001273 ENSMMUG00000012538
ENSG00000124256 ENSPTRG00000013665 ENSGGOG00000011001 ENSPPYG00000011165 ENSMMUG00000022588
ENSG00000198513 ENSPTRG00000023829 ENSGGOG00000005481 ENSPPYG00000005804 ENSMMUG00000009577
ENSG00000184828 ENSPTRG00000010006 ENSGGOG00000008438 ENSPPYG00000009145 ENSMMUG00000015704
ENSG00000158882 ENSPTRG00000001581 ENSGGOG00000005720 ENSPPYG00000000603 ENSMMUG00000018126
ENSG00000182601 ENSPTRG00000007907 ENSGGOG00000009681 ENSPPYG00000007208 ENSMMUG00000029175
ENSG00000187516 ENSPTRG00000021794 ENSGGOG00000009003 ENSPPYG00000020242 ENSMMUG00000005351
ENSG00000204612 ENSPTRG00000029242 ENSGGOG00000026109 ENSPPYG00000019307 ENSMMUG00000021769
ENSG00000169851 ENSPTRG00000015972 ENSGGOG00000004233 ENSPPYG00000014657 ENSMMUG00000011898
ENSG00000160408 ENSPTRG00000021403 ENSGGOG00000000949 ENSPPYG00000019635 ENSMMUG00000018686
ENSG00000117215 ENSPTRG00000000279 ENSGGOG00000009015 ENSPPYG00000001778 ENSMMUG00000004134
ENSG00000134640 ENSPTRG00000004170 ENSGGOG00000013924 ENSPPYG00000003768 ENSMMUG00000017739
ENSG00000088053 ENSPTRG00000011482 ENSGGOG00000006054 ENSPPYG00000010397 ENSMMUG00000003117
ENSG00000164398 ENSPTRG00000017210 ENSGGOG00000016883 ENSPPYG00000015752 ENSMMUG00000016909
ENSG00000142449 ENSPTRG00000010415 ENSGGOG00000004780 ENSPPYG00000009498 ENSMMUG00000010003
ENSG00000147535 ENSPTRG00000020172 ENSGGOG00000026288 ENSPPYG00000018523 ENSMMUG00000019958
ENSG00000156413 ENSPTRG00000010345 ENSGGOG00000006260 ENSPPYG00000009437 ENSMMUG00000001685
ENSG00000026297 ENSPTRG00000018796 ENSGGOG00000000498 ENSPPYG00000017277 ENSMMUG00000005673
ENSG00000037280 ENSPTRG00000017639 ENSGGOG00000006749 ENSPPYG00000016139 ENSMMUG00000018693
ENSG00000162290 ENSPTRG00000015025 ENSGGOG00000012817 ENSPPYG00000013788 ENSMMUG00000011208
ENSG00000155636 ENSPTRG00000012686 ENSGGOG00000013981 ENSPPYG00000012974 ENSMMUG00000002013
ENSG00000179796 ENSPTRG00000014702 ENSGGOG00000008964 ENSPPYG00000014058 ENSMMUG00000017417
ENSG00000066923 ENSPTRG00000019480 ENSGGOG00000016923 ENSPPYG00000017407 ENSMMUG00000018405
ENSG00000176142 ENSPTRG00000015253 ENSGGOG00000011856 ENSPPYG00000013517 ENSMMUG00000012010
ENSG00000184650 ENSPTRG00000008739 ENSGGOG00000007881 ENSPPYG00000007959 ENSMMUG00000008750
ENSG00000002746 ENSPTRG00000019123 ENSGGOG00000024448 ENSPPYG00000017608 ENSMMUG00000019015
ENSG00000198113 ENSPTRG00000024111 ENSGGOG00000014375 ENSPPYG00000019826 ENSMMUG00000004943
ENSG00000180185 ENSPTRG00000031096 ENSGGOG00000024697 ENSPPYG00000006967 ENSMMUG00000000738
ENSG00000167037 ENSPTRG00000014181 ENSGGOG00000013936 ENSPPYG00000011654 ENSMMUG00000010839
ENSG00000176390 ENSPTRG00000008963 ENSGGOG00000005002 ENSPPYG00000008142 ENSMMUG00000009069
ENSG00000119283 ENSPTRG00000002104 ENSGGOG00000003439 ENSPPYG00000010668 ENSMMUG00000017449
ENSG00000139719 ENSPTRG00000005577 ENSGGOG00000005356 ENSPPYG00000005066 ENSMMUG00000018037
ENSG00000019102 ENSPTRG00000004428 ENSGGOG00000005793 ENSPPYG00000004019 ENSMMUG00000008482
ENSG00000182158 ENSPTRG00000019739 ENSGGOG00000004216 ENSPPYG00000018036 ENSMMUG00000016833
ENSG00000160282 ENSPTRG00000014015 ENSGGOG00000002869 ENSPPYG00000011528 ENSMMUG00000022324
ENSG00000163939 ENSPTRG00000015007 ENSGGOG00000016002 ENSPPYG00000013801 ENSMMUG00000017361
ENSG00000198839 ENSPTRG00000024152 ENSGGOG00000005587 ENSPPYG00000017917 ENSMMUG00000015965
ENSG00000003056 ENSPTRG00000004648 ENSGGOG00000010747 ENSPPYG00000004247 ENSMMUG00000017846
ENSG00000125868 ENSPTRG00000013275 ENSGGOG00000009007 ENSPPYG00000010727 ENSMMUG00000013786
ENSG00000136718 ENSPTRG00000012451 ENSGGOG00000001595 ENSPPYG00000013379 ENSMMUG00000009615
ENSG00000134245 ENSPTRG00000001108 ENSGGOG00000003613 ENSPPYG00000001023 ENSMMUG00000007765
ENSG00000125695 ENSPTRG00000009520 ENSGGOG00000006351 ENSPPYG00000008529 ENSMMUG00000016757
ENSG00000153294 ENSPTRG00000018248 ENSGGOG00000013342 ENSPPYG00000016679 ENSMMUG00000017955
ENSG00000172209 ENSPTRG00000028426 ENSGGOG00000024246 ENSPPYG00000017900 ENSMMUG00000015412
ENSG00000165684 ENSPTRG00000021554 ENSGGOG00000010887 ENSPPYG00000019771 ENSMMUG00000003086
ENSG00000184867 ENSPTRG00000022110 ENSGGOG00000010853 ENSPPYG00000020559 ENSMMUG00000015656
ENSG00000187535 ENSPTRG00000007600 ENSGGOG00000005889 ENSPPYG00000006956 ENSMMUG00000000044
ENSG00000143774 ENSPTRG00000002069 ENSGGOG00000013567 ENSPPYG00000000145 ENSMMUG00000023085
ENSG00000102572 ENSPTRG00000005988 ENSGGOG00000001983 ENSPPYG00000005461 ENSMMUG00000009173
ENSG00000055211 ENSPTRG00000018693 ENSGGOG00000008286 ENSPPYG00000017088 ENSMMUG00000015161
ENSG00000183779 ENSPTRG00000020156 ENSGGOG00000011795 ENSPPYG00000018508 ENSMMUG00000001635
ENSG00000163737 ENSPTRG00000016158 ENSGGOG00000015543 ENSPPYG00000014830 ENSMMUG00000004527
ENSG00000179636 ENSPTRG00000006111 ENSGGOG00000005210 ENSPPYG00000005585 ENSMMUG00000020749
ENSG00000108395 ENSPTRG00000009460 ENSGGOG00000025045 ENSPPYG00000008815 ENSMMUG00000011443
ENSG00000004766 ENSPTRG00000019403 ENSGGOG00000022699 ENSPPYG00000017814 ENSMMUG00000017311
ENSG00000185442 ENSPTRG00000007475 ENSGGOG00000005396 ENSPPYG00000006892 ENSMMUG00000022249
ENSG00000167104 ENSPTRG00000013388 ENSGGOG00000010638 ENSPPYG00000011279 ENSMMUG00000020669
ENSG00000164334 ENSPTRG00000017169 ENSGGOG00000009985 ENSPPYG00000015711 ENSMMUG00000018765
ENSG00000108528 ENSPTRG00000008614 ENSGGOG00000000218 ENSPPYG00000007848 ENSMMUG00000002765
ENSG00000170561 ENSPTRG00000016708 ENSGGOG00000015712 ENSPPYG00000015325 ENSMMUG00000005802
ENSG00000183729 ENSPTRG00000031000 ENSGGOG00000015243 ENSPPYG00000018585 ENSMMUG00000020909
ENSG00000119725 ENSPTRG00000006525 ENSGGOG00000000715 ENSPPYG00000005977 ENSMMUG00000011144
ENSG00000171634 ENSPTRG00000009568 ENSGGOG00000010341 ENSPPYG00000008568 ENSMMUG00000009734
ENSG00000124786 ENSPTRG00000017710 ENSGGOG00000011511 ENSPPYG00000016216 ENSMMUG00000010672
ENSG00000130119 ENSPTRG00000021940 ENSGGOG00000007550 ENSPPYG00000020383 ENSMMUG00000008231
ENSG00000163254 ENSPTRG00000012859 ENSGGOG00000026944 ENSPPYG00000013122 ENSMMUG00000011728
ENSG00000100385 ENSPTRG00000014328 ENSGGOG00000002259 ENSPPYG00000011788 ENSMMUG00000005417
ENSG00000149016 ENSPTRG00000003770 ENSGGOG00000013564 ENSPPYG00000003162 ENSMMUG00000006595
ENSG00000094916 ENSPTRG00000005034 ENSGGOG00000000041 ENSPPYG00000004599 ENSMMUG00000004950
ENSG00000074276 ENSPTRG00000017565 ENSGGOG00000016038 ENSPPYG00000016152 ENSMMUG00000013283
ENSG00000121361 ENSPTRG00000004763 ENSGGOG00000008956 ENSPPYG00000004357 ENSMMUG00000020805
ENSG00000179776 ENSPTRG00000008190 ENSGGOG00000005712 ENSPPYG00000007416 ENSMMUG00000023525
ENSG00000122694 ENSPTRG00000020929 ENSGGOG00000003324 ENSPPYG00000019071 ENSMMUG00000010213
ENSG00000015153 ENSPTRG00000004837 ENSGGOG00000007230 ENSPPYG00000004421 ENSMMUG00000010868
ENSG00000167371 ENSPTRG00000007969 ENSGGOG00000015599 ENSPPYG00000007259 ENSMMUG00000009683
ENSG00000104611 ENSPTRG00000020034 ENSGGOG00000009657 ENSPPYG00000018397 ENSMMUG00000000129
ENSG00000129515 ENSPTRG00000006253 ENSGGOG00000007659 ENSPPYG00000005736 ENSMMUG00000012576
ENSG00000138777 ENSPTRG00000016335 ENSGGOG00000002175 ENSPPYG00000014975 ENSMMUG00000017004
ENSG00000083838 ENSPTRG00000011595 ENSGGOG00000004322 ENSPPYG00000010507 ENSMMUG00000014693
ENSG00000169717 ENSPTRG00000000057 ENSGGOG00000014163 ENSPPYG00000001970 ENSMMUG00000012334
ENSG00000154274 ENSPTRG00000015977 ENSGGOG00000017146 ENSPPYG00000014660 ENSMMUG00000009691
ENSG00000006634 ENSPTRG00000019372 ENSGGOG00000015538 ENSPPYG00000017840 ENSMMUG00000006771
ENSG00000151746 ENSPTRG00000004815 ENSGGOG00000016457 ENSPPYG00000004403 ENSMMUG00000007395
ENSG00000120833 ENSPTRG00000005299 ENSGGOG00000010194 ENSPPYG00000004834 ENSMMUG00000012671
ENSG00000085741 ENSPTRG00000004090 ENSGGOG00000015024 ENSPPYG00000003696 ENSMMUG00000006921
ENSG00000168769 ENSPTRG00000016334 ENSGGOG00000024687 ENSPPYG00000014974 ENSMMUG00000017832
ENSG00000115129 ENSPTRG00000011710 ENSGGOG00000001733 ENSPPYG00000012602 ENSMMUG00000001283
ENSG00000160688 ENSPTRG00000001399 ENSGGOG00000013423 ENSPPYG00000000767 ENSMMUG00000006584
ENSG00000187699 ENSPTRG00000012740 ENSGGOG00000025627 ENSPPYG00000013020 ENSMMUG00000007282
ENSG00000136770 ENSPTRG00000002349 ENSGGOG00000011907 ENSPPYG00000002140 ENSMMUG00000023649
ENSG00000100852 ENSPTRG00000006246 ENSGGOG00000002593 ENSPPYG00000005729 ENSMMUG00000016346
ENSG00000181896 ENSPTRG00000010748 ENSGGOG00000006033 ENSPPYG00000009777 ENSMMUG00000020542
ENSG00000189157 ENSPTRG00000016187 ENSGGOG00000009455 ENSPPYG00000014860 ENSMMUG00000020914
ENSG00000104856 ENSPTRG00000011133 ENSGGOG00000003380 ENSPPYG00000010103 ENSMMUG00000014153
ENSG00000117174 ENSPTRG00000000917 ENSGGOG00000001289 ENSPPYG00000001191 ENSMMUG00000013203
ENSG00000158089 ENSPTRG00000011803 ENSGGOG00000016561 ENSPPYG00000012516 ENSMMUG00000003474
ENSG00000155893 ENSPTRG00000015469 ENSGGOG00000001732 ENSPPYG00000014163 ENSMMUG00000019697
ENSG00000120896 ENSPTRG00000020061 ENSGGOG00000002413 ENSPPYG00000018423 ENSMMUG00000014445
ENSG00000206561 ENSPTRG00000030295 ENSGGOG00000004457 ENSPPYG00000014088 ENSMMUG00000031486
ENSG00000166503 ENSPTRG00000007391 ENSGGOG00000002068 ENSPPYG00000006740 ENSMMUG00000009087
ENSG00000116819 ENSPTRG00000000523 ENSGGOG00000009762 ENSPPYG00000001556 ENSMMUG00000019815
ENSG00000133937 ENSPTRG00000006687 ENSGGOG00000007819 ENSPPYG00000006111 ENSMMUG00000023066
ENSG00000168610 ENSPTRG00000009200 ENSGGOG00000017110 ENSPPYG00000008392 ENSMMUG00000010707
ENSG00000140749 ENSPTRG00000007866 ENSGGOG00000028076 ENSPPYG00000007182 ENSMMUG00000013876
ENSG00000139117 ENSPTRG00000004823 ENSGGOG00000013974 ENSPPYG00000004411 ENSMMUG00000013666
ENSG00000081052 ENSPTRG00000012991 ENSGGOG00000000724 ENSPPYG00000013236 ENSMMUG00000013233
ENSG00000167861 ENSPTRG00000009625 ENSGGOG00000003327 ENSPPYG00000008612 ENSMMUG00000023406
ENSG00000167183 ENSPTRG00000009344 ENSGGOG00000003791 ENSPPYG00000008887 ENSMMUG00000003324
ENSG00000177508 ENSPTRG00000008120 ENSGGOG00000014067 ENSPPYG00000007354 ENSMMUG00000001389
ENSG00000165271 ENSPTRG00000020861 ENSGGOG00000003997 ENSPPYG00000019133 ENSMMUG00000000389
ENSG00000174606 ENSPTRG00000001970 ENSGGOG00000009560 ENSPPYG00000000227 ENSMMUG00000011735
ENSG00000168490 ENSPTRG00000020055 ENSGGOG00000007296 ENSPPYG00000018418 ENSMMUG00000013032
ENSG00000108588 ENSPTRG00000009522 ENSGGOG00000013183 ENSPPYG00000008530 ENSMMUG00000016761
ENSG00000101278 ENSPTRG00000013151 ENSGGOG00000016846 ENSPPYG00000010863 ENSMMUG00000009547
ENSG00000124486 ENSPTRG00000021808 ENSGGOG00000004363 ENSPPYG00000020256 ENSMMUG00000013753
ENSG00000164941 ENSPTRG00000020432 ENSGGOG00000005424 ENSPPYG00000018756 ENSMMUG00000005356
ENSG00000134247 ENSPTRG00000001158 ENSGGOG00000011825 ENSPPYG00000000978 ENSMMUG00000016900
ENSG00000151239 ENSPTRG00000004846 ENSGGOG00000005679 ENSPPYG00000004428 ENSMMUG00000006154
ENSG00000164144 ENSPTRG00000016519 ENSGGOG00000008153 ENSPPYG00000015126 ENSMMUG00000018490
ENSG00000112685 ENSPTRG00000017657 ENSGGOG00000005415 ENSPPYG00000016162 ENSMMUG00000023558
ENSG00000063601 ENSPTRG00000022368 ENSGGOG00000005018 ENSPPYG00000020816 ENSMMUG00000016607
ENSG00000239887 ENSPTRG00000030327 ENSGGOG00000013762 ENSPPYG00000000585 ENSMMUG00000031513
ENSG00000189079 ENSPTRG00000004853 ENSGGOG00000013896 ENSPPYG00000004433 ENSMMUG00000015962
ENSG00000108671 ENSPTRG00000008990 ENSGGOG00000001054 ENSPPYG00000008162 ENSMMUG00000018962
ENSG00000135541 ENSPTRG00000018632 ENSGGOG00000001202 ENSPPYG00000017029 ENSMMUG00000009368
ENSG00000213676 ENSPTRG00000034357 ENSGGOG00000004870 ENSPPYG00000016479 ENSMMUG00000015229
ENSG00000185010 ENSPTRG00000022455 ENSGGOG00000003600 ENSPPYG00000020895 ENSMMUG00000010245
ENSG00000151498 ENSPTRG00000004496 ENSGGOG00000006813 ENSPPYG00000004079 ENSMMUG00000007107
ENSG00000077254 ENSPTRG00000000882 ENSGGOG00000007543 ENSPPYG00000001222 ENSMMUG00000018326
ENSG00000005302 ENSPTRG00000021662 ENSGGOG00000006582 ENSPPYG00000020123 ENSMMUG00000002689
ENSG00000185518 ENSPTRG00000007469 ENSGGOG00000014720 ENSPPYG00000006794 ENSMMUG00000008399
ENSG00000164326 ENSPTRG00000016965 ENSGGOG00000004885 ENSPPYG00000015540 ENSMMUG00000015177
ENSG00000141376 ENSPTRG00000009488 ENSGGOG00000009123 ENSPPYG00000008797 ENSMMUG00000017197
ENSG00000188649 ENSPTRG00000029779 ENSGGOG00000007845 ENSPPYG00000002514 ENSMMUG00000016687
ENSG00000133169 ENSPTRG00000022120 ENSGGOG00000022009 ENSPPYG00000020573 ENSMMUG00000002173
ENSG00000083454 ENSPTRG00000008575 ENSGGOG00000009909 ENSPPYG00000007820 ENSMMUG00000023392
ENSG00000196739 ENSPTRG00000021286 ENSGGOG00000003717 ENSPPYG00000019530 ENSMMUG00000008562
ENSG00000179115 ENSPTRG00000010550 ENSGGOG00000003418 ENSPPYG00000009615 ENSMMUG00000004390
ENSG00000060237 ENSPTRG00000004513 ENSGGOG00000006458 ENSPPYG00000004136 ENSMMUG00000018650
ENSG00000164107 ENSPTRG00000016601 ENSGGOG00000006147 ENSPPYG00000015208 ENSMMUG00000018749
ENSG00000068001 ENSPTRG00000014957 ENSGGOG00000007096 ENSPPYG00000013846 ENSMMUG00000006994
ENSG00000185624 ENSPTRG00000009772 ENSGGOG00000023842 ENSPPYG00000008747 ENSMMUG00000009242
ENSG00000005448 ENSPTRG00000012085 ENSGGOG00000014586 ENSPPYG00000012278 ENSMMUG00000002719
ENSG00000102409 ENSPTRG00000022122 ENSGGOG00000001248 ENSPPYG00000020575 ENSMMUG00000004150
ENSG00000182552 ENSPTRG00000016632 ENSGGOG00000011982 ENSPPYG00000015230 ENSMMUG00000023650
ENSG00000153879 ENSPTRG00000010808 ENSGGOG00000012138 ENSPPYG00000009828 ENSMMUG00000006127
ENSG00000184508 ENSPTRG00000007464 ENSGGOG00000008199 ENSPPYG00000006788 ENSMMUG00000005105
ENSG00000173530 ENSPTRG00000020073 ENSGGOG00000008019 ENSPPYG00000018433 ENSMMUG00000016649
ENSG00000185313 ENSPTRG00000014763 ENSGGOG00000006446 ENSPPYG00000014003 ENSMMUG00000015827
ENSG00000106348 ENSPTRG00000019660 ENSGGOG00000003963 ENSPPYG00000017976 ENSMMUG00000014509
ENSG00000183111 ENSPTRG00000017402 ENSGGOG00000001871 ENSPPYG00000015937 ENSMMUG00000017714
ENSG00000164949 ENSPTRG00000020426 ENSGGOG00000013020 ENSPPYG00000018749 ENSMMUG00000019759
ENSG00000143450 ENSPTRG00000001296 ENSGGOG00000001904 ENSPPYG00000000856 ENSMMUG00000009095
ENSG00000153187 ENSPTRG00000002182 ENSGGOG00000004061 ENSPPYG00000000052 ENSMMUG00000021098
ENSG00000105339 ENSPTRG00000020626 ENSGGOG00000008013 ENSPPYG00000018910 ENSMMUG00000013578
ENSG00000153147 ENSPTRG00000016472 ENSGGOG00000012595 ENSPPYG00000015091 ENSMMUG00000000829
ENSG00000183011 ENSPTRG00000008712 ENSGGOG00000015317 ENSPPYG00000007937 ENSMMUG00000008178
ENSG00000237649 ENSPTRG00000018047 ENSGGOG00000000261 ENSPPYG00000016497 ENSMMUG00000007477
ENSG00000186310 ENSPTRG00000022080 ENSGGOG00000016989 ENSPPYG00000020530 ENSMMUG00000012702
ENSG00000186281 ENSPTRG00000012249 ENSGGOG00000024206 ENSPPYG00000012060 ENSMMUG00000012863
ENSG00000118526 ENSPTRG00000018622 ENSGGOG00000005460 ENSPPYG00000017022 ENSMMUG00000002871
ENSG00000109180 ENSPTRG00000016047 ENSGGOG00000006669 ENSPPYG00000014721 ENSMMUG00000014868
ENSG00000137575 ENSPTRG00000020277 ENSGGOG00000009019 ENSPPYG00000018612 ENSMMUG00000017296
ENSG00000132026 ENSPTRG00000010543 ENSGGOG00000001903 ENSPPYG00000009609 ENSMMUG00000007322
ENSG00000124091 ENSPTRG00000013650 ENSGGOG00000023300 ENSPPYG00000011152 ENSMMUG00000000076
ENSG00000116205 ENSPTRG00000000765 ENSGGOG00000000929 ENSPPYG00000001323 ENSMMUG00000014218
ENSG00000058335 ENSPTRG00000007353 ENSGGOG00000009950 ENSPPYG00000006705 ENSMMUG00000022299
ENSG00000008438 ENSPTRG00000011175 ENSGGOG00000011126 ENSPPYG00000010141 ENSMMUG00000008742
ENSG00000122359 ENSPTRG00000002680 ENSGGOG00000005851 ENSPPYG00000002292 ENSMMUG00000019780
ENSG00000159197 ENSPTRG00000031433 ENSGGOG00000009542 ENSPPYG00000011388 ENSMMUG00000019541
ENSG00000163531 ENSPTRG00000001891 ENSGGOG00000014728 ENSPPYG00000000313 ENSMMUG00000017508
ENSG00000139515 ENSPTRG00000005736 ENSGGOG00000002569 ENSPPYG00000005240 ENSMMUG00000016136
ENSG00000152402 ENSPTRG00000004238 ENSGGOG00000009726 ENSPPYG00000003832 ENSMMUG00000013419
ENSG00000185742 ENSPTRG00000004257 ENSGGOG00000000155 ENSPPYG00000003850 ENSMMUG00000008731
ENSG00000189051 ENSPTRG00000008743 ENSGGOG00000003704 ENSPPYG00000008851 ENSMMUG00000008756
ENSG00000135341 ENSPTRG00000018427 ENSGGOG00000024243 ENSPPYG00000016850 ENSMMUG00000006512
ENSG00000138798 ENSPTRG00000016367 ENSGGOG00000005808 ENSPPYG00000014999 ENSMMUG00000010043
ENSG00000180573 ENSPTRG00000017809 ENSGGOG00000028019 ENSPPYG00000016309 ENSMMUG00000029923
ENSG00000110987 ENSPTRG00000023038 ENSGGOG00000002241 ENSPPYG00000005060 ENSMMUG00000012650
ENSG00000172938 ENSPTRG00000003990 ENSGGOG00000027003 ENSPPYG00000002964 ENSMMUG00000010129
ENSG00000066926 ENSPTRG00000010045 ENSGGOG00000005554 ENSPPYG00000009182 ENSMMUG00000022568
ENSG00000185527 ENSPTRG00000009766 ENSGGOG00000015384 ENSPPYG00000008739 ENSMMUG00000001588
ENSG00000147606 ENSPTRG00000033891 ENSGGOG00000006440 ENSPPYG00000018740 ENSMMUG00000019481
ENSG00000173166 ENSPTRG00000012831 ENSGGOG00000016399 ENSPPYG00000013096 ENSMMUG00000000314
ENSG00000141349 ENSPTRG00000009262 ENSGGOG00000010599 ENSPPYG00000008343 ENSMMUG00000006805
ENSG00000127580 ENSPTRG00000007554 ENSGGOG00000013868 ENSPPYG00000006923 ENSMMUG00000001986
ENSG00000180843 ENSPTRG00000009741 ENSGGOG00000010162 ENSPPYG00000008718 ENSMMUG00000002852
ENSG00000204386 ENSPTRG00000017990 ENSGGOG00000008963 ENSPPYG00000016465 ENSMMUG00000021707
ENSG00000112763 ENSPTRG00000017833 ENSGGOG00000003619 ENSPPYG00000016332 ENSMMUG00000021969
ENSG00000179399 ENSPTRG00000005961 ENSGGOG00000015066 ENSPPYG00000005441 ENSMMUG00000011376
ENSG00000089723 ENSPTRG00000006671 ENSGGOG00000006732 ENSPPYG00000006094 ENSMMUG00000007762
ENSG00000186577 ENSPTRG00000018061 ENSGGOG00000024443 ENSPPYG00000016514 ENSMMUG00000019531
ENSG00000141639 ENSPTRG00000010024 ENSGGOG00000010469 ENSPPYG00000009161 ENSMMUG00000017290
ENSG00000144868 ENSPTRG00000015405 ENSGGOG00000003990 ENSPPYG00000014109 ENSMMUG00000019854
ENSG00000149090 ENSPTRG00000003503 ENSGGOG00000014257 ENSPPYG00000003356 ENSMMUG00000004330
ENSG00000166349 ENSPTRG00000003512 ENSGGOG00000013132 ENSPPYG00000003349 ENSMMUG00000018267
ENSG00000150782 ENSPTRG00000004284 ENSGGOG00000015869 ENSPPYG00000003877 ENSMMUG00000015248
ENSG00000056661 ENSPTRG00000009074 ENSGGOG00000007987 ENSPPYG00000008506 ENSMMUG00000012360
ENSG00000160716 ENSPTRG00000001389 ENSGGOG00000007153 ENSPPYG00000000777 ENSMMUG00000016089
ENSG00000113575 ENSPTRG00000017238 ENSGGOG00000000338 ENSPPYG00000015784 ENSMMUG00000013047
ENSG00000113194 ENSPTRG00000017563 ENSGGOG00000005506 ENSPPYG00000016073 ENSMMUG00000009059
ENSG00000165895 ENSPTRG00000004204 ENSGGOG00000011397 ENSPPYG00000003799 ENSMMUG00000022603
ENSG00000170786 ENSPTRG00000020268 ENSGGOG00000004025 ENSPPYG00000018605 ENSMMUG00000014810
ENSG00000165458 ENSPTRG00000004031 ENSGGOG00000011295 ENSPPYG00000003649 ENSMMUG00000010451
ENSG00000128039 ENSPTRG00000016070 ENSGGOG00000022870 ENSPPYG00000014764 ENSMMUG00000010113
ENSG00000083937 ENSPTRG00000015122 ENSGGOG00000024679 ENSPPYG00000013639 ENSMMUG00000016246
ENSG00000154727 ENSPTRG00000013810 ENSGGOG00000013900 ENSPPYG00000011306 ENSMMUG00000008727
ENSG00000077348 ENSPTRG00000011024 ENSGGOG00000008428 ENSPPYG00000010016 ENSMMUG00000014345
ENSG00000152092 ENSPTRG00000023115 ENSGGOG00000013380 ENSPPYG00000000478 ENSMMUG00000023216
ENSG00000110675 ENSPTRG00000004241 ENSGGOG00000005498 ENSPPYG00000003835 ENSMMUG00000005440
ENSG00000082269 ENSPTRG00000018330 ENSGGOG00000004791 ENSPPYG00000016760 ENSMMUG00000009060
ENSG00000185792 ENSPTRG00000011526 ENSGGOG00000023343 ENSPPYG00000010432 ENSMMUG00000029506
ENSG00000132664 ENSPTRG00000013287 ENSGGOG00000011543 ENSPPYG00000010737 ENSMMUG00000004143
ENSG00000049249 ENSPTRG00000000101 ENSGGOG00000016838 ENSPPYG00000001926 ENSMMUG00000016546
ENSG00000109065 ENSPTRG00000009617 ENSGGOG00000003289 ENSPPYG00000008604 ENSMMUG00000005738
ENSG00000048740 ENSPTRG00000002284 ENSGGOG00000009330 ENSPPYG00000002083 ENSMMUG00000011468
ENSG00000166847 ENSPTRG00000007891 ENSGGOG00000012834 ENSPPYG00000007194 ENSMMUG00000017305
ENSG00000161281 ENSPTRG00000010888 ENSGGOG00000003705 ENSPPYG00000010563 ENSMMUG00000000250
ENSG00000186376 ENSPTRG00000022298 ENSGGOG00000008977 ENSPPYG00000020747 ENSMMUG00000018717
ENSG00000136152 ENSPTRG00000005847 ENSGGOG00000006014 ENSPPYG00000005340 ENSMMUG00000018409
ENSG00000100804 ENSPTRG00000006156 ENSGGOG00000026856 ENSPPYG00000005654 ENSMMUG00000006007
ENSG00000179454 ENSPTRG00000022780 ENSGGOG00000008107 ENSPPYG00000005774 ENSMMUG00000017678
ENSG00000132622 ENSPTRG00000013202 ENSGGOG00000016980 ENSPPYG00000010814 ENSMMUG00000022077
ENSG00000132964 ENSPTRG00000005724 ENSGGOG00000006569 ENSPPYG00000005229 ENSMMUG00000014841
ENSG00000162572 ENSPTRG00000000017 ENSGGOG00000005342 ENSPPYG00000002016 ENSMMUG00000032292
ENSG00000111780 ENSPTRG00000005534 ENSGGOG00000026821 ENSPPYG00000005030 ENSMMUG00000004884
ENSG00000174840 ENSPTRG00000030221 ENSGGOG00000003312 ENSPPYG00000013769 ENSMMUG00000004052
ENSG00000104415 ENSPTRG00000020602 ENSGGOG00000015201 ENSPPYG00000018894 ENSMMUG00000010199
ENSG00000182798 ENSPTRG00000021697 ENSGGOG00000000247 ENSPPYG00000020153 ENSMMUG00000023689
ENSG00000135617 ENSPTRG00000012059 ENSGGOG00000007761 ENSPPYG00000012298 ENSMMUG00000012446
ENSG00000170631 ENSPTRG00000020715 ENSGGOG00000001192 ENSPPYG00000018997 ENSMMUG00000016080
ENSG00000163659 ENSPTRG00000015561 ENSGGOG00000026270 ENSPPYG00000014234 ENSMMUG00000000366
ENSG00000150995 ENSPTRG00000014570 ENSGGOG00000005486 ENSPPYG00000013697 ENSMMUG00000012574
ENSG00000165078 ENSPTRG00000020322 ENSGGOG00000005868 ENSPPYG00000018651 ENSMMUG00000023015
ENSG00000125409 ENSPTRG00000008794 ENSGGOG00000003151 ENSPPYG00000008003 ENSMMUG00000002208
