Human Chimpanzee Gorilla Orangutan Macaque Mouse Opossum Platypus Chicken
ENSG00000158715 ENSPTRG00000001903 ENSGGOG00000006677 ENSPPYG00000000301 ENSMMUG00000004116 ENSMUSG00000026435 ENSMODG00000001824 ENSOANG00000015361 ENSGALG00000000703
ENSG00000165120 ENSPTRG00000019692 ENSGGOG00000007124 ENSPPYG00000018001 ENSMMUG00000010060 ENSMUSG00000029784 ENSMODG00000014561 ENSOANG00000011464 ENSGALG00000023942
ENSG00000205336 ENSPTRG00000031199 ENSGGOG00000008446 ENSPPYG00000007394 ENSMMUG00000015689 ENSMUSG00000031785 ENSMODG00000014011 ENSOANG00000004685 ENSGALG00000001085
ENSG00000134900 ENSPTRG00000006009 ENSGGOG00000002313 ENSPPYG00000005478 ENSMMUG00000007247 ENSMUSG00000041763 ENSMODG00000006272 ENSOANG00000011311 ENSGALG00000016865
ENSG00000156299 ENSPTRG00000013846 ENSGGOG00000014747 ENSPPYG00000011351 ENSMMUG00000019571 ENSMUSG00000002489 ENSMODG00000021043 ENSOANG00000009429 ENSGALG00000015842
ENSG00000133739 ENSPTRG00000020382 ENSGGOG00000022805 ENSPPYG00000018711 ENSMMUG00000006370 ENSMUSG00000027550 ENSMODG00000006005 ENSOANG00000001731 ENSGALG00000015817
ENSG00000152670 ENSPTRG00000016884 ENSGGOG00000002439 ENSPPYG00000015472 ENSMMUG00000017386 ENSMUSG00000021758 ENSMODG00000019511 ENSOANG00000004888 ENSGALG00000014713
ENSG00000117500 ENSPTRG00000000966 ENSGGOG00000016111 ENSPPYG00000001149 ENSMMUG00000016811 ENSMUSG00000063406 ENSMODG00000004892 ENSOANG00000001149 ENSGALG00000005904
ENSG00000167113 ENSPTRG00000021424 ENSGGOG00000014789 ENSPPYG00000019651 ENSMMUG00000014147 ENSMUSG00000026798 ENSMODG00000005951 ENSOANG00000013021 ENSGALG00000004927
ENSG00000103460 ENSPTRG00000008110 ENSGGOG00000009117 ENSPPYG00000007346 ENSMMUG00000013967 ENSMUSG00000043668 ENSMODG00000013118 ENSOANG00000013400 ENSGALG00000003737
ENSG00000165164 ENSPTRG00000021782 ENSGGOG00000011823 ENSPPYG00000020227 ENSMMUG00000021491 ENSMUSG00000073077 ENSMODG00000021114 ENSOANG00000007108 ENSGALG00000016268
ENSG00000204815 ENSPTRG00000030946 ENSGGOG00000003581 ENSPPYG00000008404 ENSMMUG00000021753 ENSMUSG00000006784 ENSMODG00000014741 ENSOANG00000001099 ENSGALG00000003464
ENSG00000134255 ENSPTRG00000001089 ENSGGOG00000009575 ENSPPYG00000001040 ENSMMUG00000002461 ENSMUSG00000040774 ENSMODG00000001520 ENSOANG00000014266 ENSGALG00000000142
ENSG00000146197 ENSPTRG00000018079 ENSGGOG00000016378 ENSPPYG00000016524 ENSMMUG00000023557 ENSMUSG00000038677 ENSMODG00000013831 ENSOANG00000009784 ENSGALG00000002675
ENSG00000130311 ENSPTRG00000010668 ENSGGOG00000005802 ENSPPYG00000009710 ENSMMUG00000016231 ENSMUSG00000074247 ENSMODG00000015082 ENSOANG00000000841 ENSGALG00000001064
ENSG00000178053 ENSPTRG00000015569 ENSGGOG00000022629 ENSPPYG00000014243 ENSMMUG00000004958 ENSMUSG00000048416 ENSMODG00000015680 ENSOANG00000002728 ENSGALG00000009654
ENSG00000109943 ENSPTRG00000004401 ENSGGOG00000009350 ENSPPYG00000003984 ENSMMUG00000002922 ENSMUSG00000032021 ENSMODG00000012990 ENSOANG00000011158 ENSGALG00000006527
ENSG00000137845 ENSPTRG00000007116 ENSGGOG00000010649 ENSPPYG00000006512 ENSMMUG00000017507 ENSMUSG00000054693 ENSMODG00000008735 ENSOANG00000009151 ENSGALG00000004212
ENSG00000159086 ENSPTRG00000013861 ENSGGOG00000016944 ENSPPYG00000011366 ENSMMUG00000012291 ENSMUSG00000022974 ENSMODG00000021072 ENSOANG00000006928 ENSGALG00000015933
ENSG00000127720 ENSPTRG00000005267 ENSGGOG00000023239 ENSPPYG00000004805 ENSMMUG00000002514 ENSMUSG00000036009 ENSMODG00000020485 ENSOANG00000004849 ENSGALG00000010962
ENSG00000100100 ENSPTRG00000014267 ENSGGOG00000005211 ENSPPYG00000011731 ENSMMUG00000019661 ENSMUSG00000034614 ENSMODG00000009671 ENSOANG00000014653 ENSGALG00000006942
ENSG00000163617 ENSPTRG00000015239 ENSGGOG00000011814 ENSPPYG00000013532 ENSMMUG00000001949 ENSMUSG00000022701 ENSMODG00000018169 ENSOANG00000009514 ENSGALG00000015121
ENSG00000178467 ENSPTRG00000014903 ENSGGOG00000017137 ENSPPYG00000013888 ENSMMUG00000006130 ENSMUSG00000006675 ENSMODG00000013366 ENSOANG00000010911 ENSGALG00000006937
ENSG00000124571 ENSPTRG00000018204 ENSGGOG00000007940 ENSPPYG00000016646 ENSMMUG00000015193 ENSMUSG00000067150 ENSMODG00000018963 ENSOANG00000012106 ENSGALG00000010341
ENSG00000185053 ENSPTRG00000020011 ENSGGOG00000000135 ENSPPYG00000018378 ENSMMUG00000006710 ENSMUSG00000039539 ENSMODG00000019067 ENSOANG00000015006 ENSGALG00000013684
ENSG00000065183 ENSPTRG00000001168 ENSGGOG00000009982 ENSPPYG00000000970 ENSMMUG00000008513 ENSMUSG00000033285 ENSMODG00000005243 ENSOANG00000003070 ENSGALG00000014791
ENSG00000128791 ENSPTRG00000009858 ENSGGOG00000004433 ENSPPYG00000009011 ENSMMUG00000010726 ENSMUSG00000024098 ENSMODG00000021446 ENSOANG00000012878 ENSGALG00000008400
ENSG00000152268 ENSPTRG00000003382 ENSGGOG00000012110 ENSPPYG00000003469 ENSMMUG00000021914 ENSMUSG00000038156 ENSMODG00000006127 ENSOANG00000015133 ENSGALG00000012027
ENSG00000149260 ENSPTRG00000004097 ENSGGOG00000008071 ENSPPYG00000003705 ENSMMUG00000018174 ENSMUSG00000035547 ENSMODG00000005198 ENSOANG00000009851 ENSGALG00000000750
ENSG00000054796 ENSPTRG00000013657 ENSGGOG00000008846 ENSPPYG00000011158 ENSMMUG00000000248 ENSMUSG00000005883 ENSMODG00000023253 ENSOANG00000009256 ENSGALG00000007662
ENSG00000117133 ENSPTRG00000000901 ENSGGOG00000015862 ENSPPYG00000001206 ENSMMUG00000022181 ENSMUSG00000028187 ENSMODG00000000452 ENSOANG00000009012 ENSGALG00000008796
ENSG00000185437 ENSPTRG00000013917 ENSGGOG00000005007 ENSPPYG00000011428 ENSMMUG00000001133 ENSMUSG00000040666 ENSMODG00000020969 ENSOANG00000006427 ENSGALG00000016127
ENSG00000144677 ENSPTRG00000014749 ENSGGOG00000003784 ENSPPYG00000014016 ENSMMUG00000002907 ENSMUSG00000047409 ENSMODG00000019362 ENSOANG00000015802 ENSGALG00000005710
ENSG00000146085 ENSPTRG00000018256 ENSGGOG00000009287 ENSPPYG00000016685 ENSMMUG00000002458 ENSMUSG00000023921 ENSMODG00000018855 ENSOANG00000008261 ENSGALG00000016697
ENSG00000149679 ENSPTRG00000013709 ENSGGOG00000000117 ENSPPYG00000011206 ENSMMUG00000005011 ENSMUSG00000038990 ENSMODG00000023264 ENSOANG00000003360 ENSGALG00000005345
ENSG00000108244 ENSPTRG00000009137 ENSGGOG00000025840 ENSPPYG00000008447 ENSMMUG00000001505 ENSMUSG00000006777 ENSMODG00000013577 ENSOANG00000002901 ENSGALG00000019717
ENSG00000100711 ENSPTRG00000006762 ENSGGOG00000009593 ENSPPYG00000006178 ENSMMUG00000018121 ENSMUSG00000021286 ENSMODG00000013535 ENSOANG00000022533 ENSGALG00000011534
ENSG00000134245 ENSPTRG00000001108 ENSGGOG00000003613 ENSPPYG00000001023 ENSMMUG00000007765 ENSMUSG00000027840 ENSMODG00000001196 ENSOANG00000007583 ENSGALG00000001532
ENSG00000126858 ENSPTRG00000008986 ENSGGOG00000006643 ENSPPYG00000008157 ENSMMUG00000018222 ENSMUSG00000017686 ENSMODG00000019189 ENSOANG00000008032 ENSGALG00000003397
ENSG00000100246 ENSPTRG00000014379 ENSGGOG00000013527 ENSPPYG00000011829 ENSMMUG00000004868 ENSMUSG00000022420 ENSMODG00000009584 ENSOANG00000010585 ENSGALG00000012201
ENSG00000127995 ENSPTRG00000019410 ENSGGOG00000013491 ENSPPYG00000017808 ENSMMUG00000016393 ENSMUSG00000015189 ENSMODG00000016725 ENSOANG00000004261 ENSGALG00000009653
ENSG00000097046 ENSPTRG00000000950 ENSGGOG00000007545 ENSPPYG00000001162 ENSMMUG00000011010 ENSMUSG00000029283 ENSMODG00000012035 ENSOANG00000014786 ENSGALG00000006051
ENSG00000168032 ENSPTRG00000014777 ENSGGOG00000005024 ENSPPYG00000013990 ENSMMUG00000013330 ENSMUSG00000041608 ENSMODG00000015270 ENSOANG00000010089 ENSGALG00000011527
ENSG00000159176 ENSPTRG00000001836 ENSGGOG00000004840 ENSPPYG00000000361 ENSMMUG00000020772 ENSMUSG00000026421 ENSMODG00000000403 ENSOANG00000009350 ENSGALG00000000318
ENSG00000044446 ENSPTRG00000021715 ENSGGOG00000003407 ENSPPYG00000020169 ENSMMUG00000020513 ENSMUSG00000031295 ENSMODG00000017109 ENSOANG00000004031 ENSGALG00000016518
ENSG00000112742 ENSPTRG00000018371 ENSGGOG00000008675 ENSPPYG00000016795 ENSMMUG00000020207 ENSMUSG00000038379 ENSMODG00000018418 ENSOANG00000001287 ENSGALG00000015874
ENSG00000156140 ENSPTRG00000016146 ENSGGOG00000003579 ENSPPYG00000014818 ENSMMUG00000017977 ENSMUSG00000043635 ENSMODG00000019131 ENSOANG00000013702 ENSGALG00000011623
ENSG00000124702 ENSPTRG00000018182 ENSGGOG00000007270 ENSPPYG00000016627 ENSMMUG00000000766 ENSMUSG00000063576 ENSMODG00000023560 ENSOANG00000008453 ENSGALG00000008536
ENSG00000169504 ENSPTRG00000000350 ENSGGOG00000005586 ENSPPYG00000001715 ENSMMUG00000002416 ENSMUSG00000037242 ENSMODG00000013939 ENSOANG00000009830 ENSGALG00000001262
ENSG00000014919 ENSPTRG00000002835 ENSGGOG00000010577 ENSPPYG00000002556 ENSMMUG00000023762 ENSMUSG00000040018 ENSMODG00000003487 ENSOANG00000010125 ENSGALG00000007465
ENSG00000137393 ENSPTRG00000017759 ENSGGOG00000008700 ENSPPYG00000016266 ENSMMUG00000003899 ENSMUSG00000038068 ENSMODG00000011304 ENSOANG00000011844 ENSGALG00000012683
ENSG00000007312 ENSPTRG00000009531 ENSGGOG00000012519 ENSPPYG00000008536 ENSMMUG00000000579 ENSMUSG00000040592 ENSMODG00000009827 ENSOANG00000020012 ENSGALG00000000251
ENSG00000151532 ENSPTRG00000002948 ENSGGOG00000010565 ENSPPYG00000002659 ENSMMUG00000001161 ENSMUSG00000024983 ENSMODG00000010161 ENSOANG00000001581 ENSGALG00000008880
ENSG00000103966 ENSPTRG00000006964 ENSGGOG00000011817 ENSPPYG00000006387 ENSMMUG00000003846 ENSMUSG00000027293 ENSMODG00000017946 ENSOANG00000001975 ENSGALG00000008950
ENSG00000108296 ENSPTRG00000009077 ENSGGOG00000007083 ENSPPYG00000008503 ENSMMUG00000002944 ENSMUSG00000018541 ENSMODG00000012627 ENSOANG00000001231 ENSGALG00000001624
ENSG00000135472 ENSPTRG00000004917 ENSGGOG00000006671 ENSPPYG00000004499 ENSMMUG00000022913 ENSMUSG00000023011 ENSMODG00000004300 ENSOANG00000020978 ENSGALG00000010254
ENSG00000180210 ENSPTRG00000003552 ENSGGOG00000006967 ENSPPYG00000003317 ENSMMUG00000019674 ENSMUSG00000027249 ENSMODG00000019896 ENSOANG00000002767 ENSGALG00000008332
ENSG00000164430 ENSPTRG00000018345 ENSGGOG00000010774 ENSPPYG00000016775 ENSMMUG00000019606 ENSMUSG00000032344 ENSMODG00000018545 ENSOANG00000013441 ENSGALG00000015925
ENSG00000148343 ENSPTRG00000021449 ENSGGOG00000010864 ENSPPYG00000019672 ENSMMUG00000011765 ENSMUSG00000026858 ENSMODG00000006670 ENSOANG00000007740 ENSGALG00000004490
ENSG00000133800 ENSPTRG00000003359 ENSGGOG00000027082 ENSPPYG00000003488 ENSMMUG00000015790 ENSMUSG00000030787 ENSMODG00000008209 ENSOANG00000020709 ENSGALG00000005643
ENSG00000121749 ENSPTRG00000005228 ENSGGOG00000013907 ENSPPYG00000004776 ENSMMUG00000007727 ENSMUSG00000020130 ENSMODG00000020417 ENSOANG00000014716 ENSGALG00000010190
ENSG00000104327 ENSPTRG00000020409 ENSGGOG00000004938 ENSPPYG00000018734 ENSMMUG00000006664 ENSMUSG00000028222 ENSMODG00000007628 ENSOANG00000011998 ENSGALG00000015914
ENSG00000123908 ENSPTRG00000020622 ENSGGOG00000011412 ENSPPYG00000018908 ENSMMUG00000008045 ENSMUSG00000036698 ENSMODG00000000748 ENSOANG00000007125 ENSGALG00000016189
ENSG00000198517 ENSPTRG00000028689 ENSGGOG00000013970 ENSPPYG00000017301 ENSMMUG00000013077 ENSMUSG00000018143 ENSMODG00000009013 ENSOANG00000014931 ENSGALG00000004189
ENSG00000119508 ENSPTRG00000021186 ENSGGOG00000028179 ENSPPYG00000019442 ENSMMUG00000011410 ENSMUSG00000028341 ENSMODG00000012660 ENSOANG00000002125 ENSGALG00000013568
ENSG00000109458 ENSPTRG00000016471 ENSGGOG00000000020 ENSPPYG00000015090 ENSMMUG00000000828 ENSMUSG00000031714 ENSMODG00000000336 ENSOANG00000013925 ENSGALG00000009898
ENSG00000112773 ENSPTRG00000018374 ENSGGOG00000001205 ENSPPYG00000016798 ENSMMUG00000023610 ENSMUSG00000032265 ENSMODG00000018405 ENSOANG00000001285 ENSGALG00000015865
ENSG00000168269 ENSPTRG00000017514 ENSGGOG00000015780 ENSPPYG00000016029 ENSMMUG00000014124 ENSMUSG00000047861 ENSMODG00000006890 ENSOANG00000007803 ENSGALG00000002105
ENSG00000123737 ENSPTRG00000016409 ENSGGOG00000028227 ENSPPYG00000015037 ENSMMUG00000009816 ENSMUSG00000027714 ENSMODG00000018934 ENSOANG00000015114 ENSGALG00000011884
ENSG00000131323 ENSPTRG00000006746 ENSGGOG00000004273 ENSPPYG00000006162 ENSMMUG00000011752 ENSMUSG00000021277 ENSMODG00000013357 ENSOANG00000014633 ENSGALG00000011389
ENSG00000174373 ENSPTRG00000006268 ENSGGOG00000008354 ENSPPYG00000005746 ENSMMUG00000016487 ENSMUSG00000021027 ENSMODG00000012779 ENSOANG00000014058 ENSGALG00000010088
ENSG00000132467 ENSPTRG00000031188 ENSGGOG00000025335 ENSPPYG00000014810 ENSMMUG00000014229 ENSMUSG00000070697 ENSMODG00000019084 ENSOANG00000013694 ENSGALG00000011553
ENSG00000103091 ENSPTRG00000008351 ENSGGOG00000014559 ENSPPYG00000007553 ENSMMUG00000023471 ENSMUSG00000031959 ENSMODG00000014658 ENSOANG00000012892 ENSGALG00000002798
ENSG00000165379 ENSPTRG00000006300 ENSGGOG00000022719 ENSPPYG00000005771 ENSMMUG00000011997 ENSMUSG00000035653 ENSMODG00000013085 ENSOANG00000014005 ENSGALG00000012505
ENSG00000196365 ENSPTRG00000010339 ENSGGOG00000015370 ENSPPYG00000009432 ENSMMUG00000020707 ENSMUSG00000041168 ENSMODG00000001308 ENSOANG00000009203 ENSGALG00000000490
ENSG00000179151 ENSPTRG00000007279 ENSGGOG00000003552 ENSPPYG00000006642 ENSMMUG00000011071 ENSMUSG00000038957 ENSMODG00000009442 ENSOANG00000021656 ENSGALG00000001337
ENSG00000033627 ENSPTRG00000009202 ENSGGOG00000010819 ENSPPYG00000008391 ENSMMUG00000022644 ENSMUSG00000019302 ENSMODG00000014883 ENSOANG00000002545 ENSGALG00000003256
ENSG00000115641 ENSPTRG00000012315 ENSGGOG00000012919 ENSPPYG00000012124 ENSMMUG00000016594 ENSMUSG00000008136 ENSMODG00000002538 ENSOANG00000014839 ENSGALG00000016797
ENSG00000179409 ENSPTRG00000008509 ENSGGOG00000015510 ENSPPYG00000007759 ENSMMUG00000030401 ENSMUSG00000049396 ENSMODG00000023170 ENSOANG00000009929 ENSGALG00000004817
ENSG00000085365 ENSPTRG00000017017 ENSGGOG00000015191 ENSPPYG00000015581 ENSMMUG00000016398 ENSMUSG00000021687 ENSMODG00000019731 ENSOANG00000005818 ENSGALG00000004425
ENSG00000139618 ENSPTRG00000005766 ENSGGOG00000015808 ENSPPYG00000005264 ENSMMUG00000007197 ENSMUSG00000041147 ENSMODG00000009516 ENSOANG00000015481 ENSGALG00000017073
ENSG00000166503 ENSPTRG00000007391 ENSGGOG00000002068 ENSPPYG00000006740 ENSMMUG00000009087 ENSMUSG00000025104 ENSMODG00000019379 ENSOANG00000004080 ENSGALG00000006036
ENSG00000148297 ENSPTRG00000021515 ENSGGOG00000014437 ENSPPYG00000019729 ENSMMUG00000022340 ENSMUSG00000015776 ENSMODG00000012748 ENSOANG00000007059 ENSGALG00000003204
ENSG00000095370 ENSPTRG00000021397 ENSGGOG00000011048 ENSPPYG00000019630 ENSMMUG00000016432 ENSMUSG00000059013 ENSMODG00000005542 ENSOANG00000007349 ENSGALG00000005036
ENSG00000173662 ENSPTRG00000000090 ENSGGOG00000006812 ENSPPYG00000001939 ENSMMUG00000018183 ENSMUSG00000028950 ENSMODG00000005985 ENSOANG00000013347 ENSGALG00000000642
ENSG00000141579 ENSPTRG00000009812 ENSGGOG00000001990 ENSPPYG00000008790 ENSMMUG00000005374 ENSMUSG00000039238 ENSMODG00000007389 ENSOANG00000003295 ENSGALG00000001518
ENSG00000160606 ENSPTRG00000008933 ENSGGOG00000016741 ENSPPYG00000008109 ENSMMUG00000019313 ENSMUSG00000019437 ENSMODG00000019299 ENSOANG00000009559 ENSGALG00000003973
ENSG00000138686 ENSPTRG00000016411 ENSGGOG00000002169 ENSPPYG00000015039 ENSMMUG00000009819 ENSMUSG00000037325 ENSMODG00000018927 ENSOANG00000015116 ENSGALG00000011880
ENSG00000196932 ENSPTRG00000002530 ENSGGOG00000003595 ENSPPYG00000002419 ENSMMUG00000014529 ENSMUSG00000060044 ENSMODG00000017098 ENSOANG00000004417 ENSGALG00000003032
ENSG00000171634 ENSPTRG00000009568 ENSGGOG00000010341 ENSPPYG00000008568 ENSMMUG00000009734 ENSMUSG00000040481 ENSMODG00000003866 ENSOANG00000008050 ENSGALG00000003627
ENSG00000146809 ENSPTRG00000019638 ENSGGOG00000008574 ENSPPYG00000017957 ENSMMUG00000011541 ENSMUSG00000029685 ENSMODG00000015383 ENSOANG00000004828 ENSGALG00000008814
ENSG00000173166 ENSPTRG00000012831 ENSGGOG00000016399 ENSPPYG00000013096 ENSMMUG00000000314 ENSMUSG00000026014 ENSMODG00000016237 ENSOANG00000006769 ENSGALG00000008674
ENSG00000120029 ENSPTRG00000002879 ENSGGOG00000006539 ENSPPYG00000002592 ENSMMUG00000001539 ENSMUSG00000039901 ENSMODG00000011512 ENSOANG00000007830 ENSGALG00000007658
ENSG00000166592 ENSPTRG00000008207 ENSGGOG00000012351 ENSPPYG00000007432 ENSMMUG00000016729 ENSMUSG00000031880 ENSMODG00000006400 ENSOANG00000013935 ENSGALG00000005140
ENSG00000128928 ENSPTRG00000006920 ENSGGOG00000000181 ENSPPYG00000006351 ENSMMUG00000014462 ENSMUSG00000027332 ENSMODG00000000330 ENSOANG00000014195 ENSGALG00000004686
ENSG00000148154 ENSPTRG00000021261 ENSGGOG00000002847 ENSPPYG00000019502 ENSMMUG00000021526 ENSMUSG00000028381 ENSMODG00000005539 ENSOANG00000015813 ENSGALG00000015682
ENSG00000135824 ENSPTRG00000001757 ENSGGOG00000002651 ENSPPYG00000000433 ENSMMUG00000008990 ENSMUSG00000042671 ENSMODG00000006868 ENSOANG00000000985 ENSGALG00000014465
ENSG00000126804 ENSPTRG00000006438 ENSGGOG00000016483 ENSPPYG00000005901 ENSMMUG00000004748 ENSMUSG00000033454 ENSMODG00000023946 ENSOANG00000009456 ENSGALG00000011718
ENSG00000120645 ENSPTRG00000004503 ENSGGOG00000007487 ENSPPYG00000004130 ENSMMUG00000022067 ENSMUSG00000040797 ENSMODG00000018375 ENSOANG00000000416 ENSGALG00000012975
ENSG00000169435 ENSPTRG00000016153 ENSGGOG00000003160 ENSPPYG00000014825 ENSMMUG00000003833 ENSMUSG00000029370 ENSMODG00000019181 ENSOANG00000006909 ENSGALG00000011664
ENSG00000196236 ENSPTRG00000014415 ENSGGOG00000003929 ENSPPYG00000011859 ENSMMUG00000004067 ENSMUSG00000022401 ENSMODG00000013052 ENSOANG00000014678 ENSGALG00000012003
ENSG00000023041 ENSPTRG00000002947 ENSGGOG00000025972 ENSPPYG00000002658 ENSMMUG00000001157 ENSMUSG00000024982 ENSMODG00000010198 ENSOANG00000001582 ENSGALG00000008870
ENSG00000078747 ENSPTRG00000013415 ENSGGOG00000007233 ENSPPYG00000010936 ENSMMUG00000012912 ENSMUSG00000027598 ENSMODG00000002732 ENSOANG00000012904 ENSGALG00000001957
ENSG00000144619 ENSPTRG00000014562 ENSGGOG00000001075 ENSPPYG00000013704 ENSMMUG00000001847 ENSMUSG00000064293 ENSMODG00000004323 ENSOANG00000011370 ENSGALG00000008263
ENSG00000102466 ENSPTRG00000006008 ENSGGOG00000006822 ENSPPYG00000005477 ENSMMUG00000002875 ENSMUSG00000025551 ENSMODG00000006282 ENSOANG00000011310 ENSGALG00000016866
ENSG00000081019 ENSPTRG00000001124 ENSGGOG00000003843 ENSPPYG00000001009 ENSMMUG00000017823 ENSMUSG00000044098 ENSMODG00000000742 ENSOANG00000002641 ENSGALG00000001860
ENSG00000114735 ENSPTRG00000014966 ENSGGOG00000014924 ENSPPYG00000013837 ENSMMUG00000010498 ENSMUSG00000032579 ENSMODG00000011984 ENSOANG00000020934 ENSGALG00000002253
ENSG00000157214 ENSPTRG00000019382 ENSGGOG00000023101 ENSPPYG00000017832 ENSMMUG00000023653 ENSMUSG00000015653 ENSMODG00000010417 ENSOANG00000007083 ENSGALG00000009017
ENSG00000111647 ENSPTRG00000005339 ENSGGOG00000022523 ENSPPYG00000004863 ENSMMUG00000023601 ENSMUSG00000019951 ENSMODG00000005181 ENSOANG00000005589 ENSGALG00000011557
ENSG00000113269 ENSPTRG00000017629 ENSGGOG00000001137 ENSPPYG00000016133 ENSMMUG00000013347 ENSMUSG00000020376 ENSMODG00000003904 ENSOANG00000020588 ENSGALG00000005820
ENSG00000174442 ENSPTRG00000007196 ENSGGOG00000003703 ENSPPYG00000006579 ENSMMUG00000029588 ENSMUSG00000032400 ENSMODG00000009648 ENSOANG00000004555 ENSGALG00000007736
ENSG00000088387 ENSPTRG00000005991 ENSGGOG00000014914 ENSPPYG00000005463 ENSMMUG00000018657 ENSMUSG00000025558 ENSMODG00000008269 ENSOANG00000005466 ENSGALG00000016883
ENSG00000166037 ENSPTRG00000004194 ENSGGOG00000013416 ENSPPYG00000003790 ENSMMUG00000014796 ENSMUSG00000031922 ENSMODG00000000131 ENSOANG00000010500 ENSGALG00000017201
ENSG00000179456 ENSPTRG00000002175 ENSGGOG00000028442 ENSPPYG00000000059 ENSMMUG00000015664 ENSMUSG00000063659 ENSMODG00000006570 ENSOANG00000010257 ENSGALG00000010705
ENSG00000103449 ENSPTRG00000008108 ENSGGOG00000000663 ENSPPYG00000007345 ENSMMUG00000017200 ENSMUSG00000031665 ENSMODG00000013114 ENSOANG00000013399 ENSGALG00000003739
ENSG00000146352 ENSPTRG00000018566 ENSGGOG00000027351 ENSPPYG00000016981 ENSMMUG00000018176 ENSMUSG00000019785 ENSMODG00000017728 ENSOANG00000013790 ENSGALG00000014853
ENSG00000132259 ENSPTRG00000003282 ENSGGOG00000010913 ENSPPYG00000003549 ENSMMUG00000016883 ENSMUSG00000030897 ENSMODG00000018592 ENSOANG00000011914 ENSGALG00000022704
ENSG00000154305 ENSPTRG00000002008 ENSGGOG00000015271 ENSPPYG00000000197 ENSMMUG00000001021 ENSMUSG00000056050 ENSMODG00000004743 ENSOANG00000001440 ENSGALG00000009434
ENSG00000172548 ENSPTRG00000017469 ENSGGOG00000014146 ENSPPYG00000015990 ENSMMUG00000021548 ENSMUSG00000020411 ENSMODG00000008399 ENSOANG00000005078 ENSGALG00000003761
ENSG00000176563 ENSPTRG00000009223 ENSGGOG00000024604 ENSPPYG00000008374 ENSMMUG00000012641 ENSMUSG00000078653 ENSMODG00000024176 ENSOANG00000012163 ENSGALG00000002978
ENSG00000147408 ENSPTRG00000020035 ENSGGOG00000009665 ENSPPYG00000018398 ENSMMUG00000000130 ENSMUSG00000036356 ENSMODG00000009932 ENSOANG00000005364 ENSGALG00000010125
ENSG00000147471 ENSPTRG00000020160 ENSGGOG00000012865 ENSPPYG00000018512 ENSMMUG00000000945 ENSMUSG00000031485 ENSMODG00000010863 ENSOANG00000014073 ENSGALG00000003101
ENSG00000050030 ENSPTRG00000022038 ENSGGOG00000005315 ENSPPYG00000020482 ENSMMUG00000011440 ENSMUSG00000046449 ENSMODG00000011951 ENSOANG00000008984 ENSGALG00000007755
ENSG00000203965 ENSPTRG00000030579 ENSGGOG00000012467 ENSPPYG00000001275 ENSMMUG00000020048 ENSMUSG00000073791 ENSMODG00000001374 ENSOANG00000008334 ENSGALG00000010998
ENSG00000136536 ENSPTRG00000012564 ENSGGOG00000012881 ENSPPYG00000012873 ENSMMUG00000020719 ENSMUSG00000026977 ENSMODG00000005032 ENSOANG00000006153 ENSGALG00000012584
ENSG00000146856 ENSPTRG00000019722 ENSGGOG00000024585 ENSPPYG00000018021 ENSMMUG00000006530 ENSMUSG00000038836 ENSMODG00000014117 ENSOANG00000005002 ENSGALG00000011727
ENSG00000206562 ENSPTRG00000030297 ENSGGOG00000024436 ENSPPYG00000014090 ENSMMUG00000004933 ENSMUSG00000021891 ENSMODG00000014536 ENSOANG00000006755 ENSGALG00000011542
ENSG00000183549 ENSPTRG00000007843 ENSGGOG00000010336 ENSPPYG00000007157 ENSMMUG00000009002 ENSMUSG00000030972 ENSMODG00000006801 ENSOANG00000011283 ENSGALG00000001961
ENSG00000107829 ENSPTRG00000002872 ENSGGOG00000005039 ENSPPYG00000002586 ENSMMUG00000006753 ENSMUSG00000040913 ENSMODG00000011732 ENSOANG00000007313 ENSGALG00000007715
ENSG00000163599 ENSPTRG00000012836 ENSGGOG00000007961 ENSPPYG00000013099 ENSMMUG00000015903 ENSMUSG00000026011 ENSMODG00000016230 ENSOANG00000010895 ENSGALG00000008666
ENSG00000165113 ENSPTRG00000021056 ENSGGOG00000005564 ENSPPYG00000019324 ENSMMUG00000005024 ENSMUSG00000021552 ENSMODG00000008500 ENSOANG00000010900 ENSGALG00000012586
ENSG00000156427 ENSPTRG00000017524 ENSGGOG00000007226 ENSPPYG00000016038 ENSMMUG00000019401 ENSMUSG00000057967 ENSMODG00000006480 ENSOANG00000012764 ENSGALG00000002203
